TargetName	Module	CodeClass	GeneID	SystematicName	Negative
SPSB1	Hs_R_NGS_WTA_v1.0	Endogenous	80176	SPSB1	FALSE
MYCT1	Hs_R_NGS_WTA_v1.0	Endogenous	80177	MYCT1	FALSE
TEDC2	Hs_R_NGS_WTA_v1.0	Endogenous	80178	TEDC2	FALSE
RUBCNL	Hs_R_NGS_WTA_v1.0	Endogenous	80183	RUBCNL	FALSE
CEP290	Hs_R_NGS_WTA_v1.0	Endogenous	80184	CEP290	FALSE
RNF34	Hs_R_NGS_WTA_v1.0	Endogenous	80196	RNF34	FALSE
MUS81	Hs_R_NGS_WTA_v1.0	Endogenous	80198	MUS81	FALSE
FUZ	Hs_R_NGS_WTA_v1.0	Endogenous	80199	FUZ	FALSE
HKDC1	Hs_R_NGS_WTA_v1.0	Endogenous	80201	HKDC1	FALSE
WDR19	Hs_R_NGS_WTA_v1.0	Endogenous	57728	WDR19	FALSE
CHD9	Hs_R_NGS_WTA_v1.0	Endogenous	80205	CHD9	FALSE
FHOD3	Hs_R_NGS_WTA_v1.0	Endogenous	80206	FHOD3	FALSE
OPA3	Hs_R_NGS_WTA_v1.0	Endogenous	80207	OPA3	FALSE
PROSER1	Hs_R_NGS_WTA_v1.0	Endogenous	80209	PROSER1	FALSE
ARMC9	Hs_R_NGS_WTA_v1.0	Endogenous	80210	ARMC9	FALSE
CCDC92	Hs_R_NGS_WTA_v1.0	Endogenous	80212	CCDC92	FALSE
ALPK1	Hs_R_NGS_WTA_v1.0	Endogenous	80216	ALPK1	FALSE
CFAP43	Hs_R_NGS_WTA_v1.0	Endogenous	80217	CFAP43	FALSE
NAA50	Hs_R_NGS_WTA_v1.0	Endogenous	80218	NAA50	FALSE
COQ10B	Hs_R_NGS_WTA_v1.0	Endogenous	80219	COQ10B	FALSE
ATP10B	Hs_R_NGS_WTA_v1.0	Endogenous	23120	ATP10B	FALSE
TASL	Hs_R_NGS_WTA_v1.0	Endogenous	80231	TASL	FALSE
FAAP100	Hs_R_NGS_WTA_v1.0	Endogenous	80233	FAAP100	FALSE
PIGZ	Hs_R_NGS_WTA_v1.0	Endogenous	80235	PIGZ	FALSE
SIK3	Hs_R_NGS_WTA_v1.0	Endogenous	23387	SIK3	FALSE
ELL3	Hs_R_NGS_WTA_v1.0	Endogenous	80237	ELL3	FALSE
NINL	Hs_R_NGS_WTA_v1.0	Endogenous	22981	NINL	FALSE
PLXNA2	Hs_R_NGS_WTA_v1.0	Endogenous	5362	PLXNA2	FALSE
CEP63	Hs_R_NGS_WTA_v1.0	Endogenous	80254	CEP63	FALSE
SLC35F5	Hs_R_NGS_WTA_v1.0	Endogenous	80255	SLC35F5	FALSE
FAM214B	Hs_R_NGS_WTA_v1.0	Endogenous	80256	FAM214B	FALSE
EFHC2	Hs_R_NGS_WTA_v1.0	Endogenous	80258	EFHC2	FALSE
TANC2	Hs_R_NGS_WTA_v1.0	Endogenous	26115	TANC2	FALSE
C16orf70	Hs_R_NGS_WTA_v1.0	Endogenous	80262	C16orf70	FALSE
EDEM3	Hs_R_NGS_WTA_v1.0	Endogenous	80267	EDEM3	FALSE
ITPKC	Hs_R_NGS_WTA_v1.0	Endogenous	80271	ITPKC	FALSE
TRIB1	Hs_R_NGS_WTA_v1.0	Endogenous	10221	TRIB1	FALSE
GRPEL1	Hs_R_NGS_WTA_v1.0	Endogenous	80273	GRPEL1	FALSE
PLEKHO2	Hs_R_NGS_WTA_v1.0	Endogenous	80301	PLEKHO2	FALSE
EFHD1	Hs_R_NGS_WTA_v1.0	Endogenous	80303	EFHD1	FALSE
WDCP	Hs_R_NGS_WTA_v1.0	Endogenous	80304	WDCP	FALSE
TRABD	Hs_R_NGS_WTA_v1.0	Endogenous	80305	TRABD	FALSE
FLAD1	Hs_R_NGS_WTA_v1.0	Endogenous	80308	FLAD1	FALSE
PDGFD	Hs_R_NGS_WTA_v1.0	Endogenous	80310	PDGFD	FALSE
EPC1	Hs_R_NGS_WTA_v1.0	Endogenous	80314	EPC1	FALSE
CXXC4	Hs_R_NGS_WTA_v1.0	Endogenous	80319	CXXC4	FALSE
PUS1	Hs_R_NGS_WTA_v1.0	Endogenous	80324	PUS1	FALSE
WNT10A	Hs_R_NGS_WTA_v1.0	Endogenous	80326	WNT10A	FALSE
ULBP2	Hs_R_NGS_WTA_v1.0	Endogenous	80328	ULBP2	FALSE
ULBP1	Hs_R_NGS_WTA_v1.0	Endogenous	80329	ULBP1	FALSE
DNAJC5	Hs_R_NGS_WTA_v1.0	Endogenous	80331	DNAJC5	FALSE
WDR82	Hs_R_NGS_WTA_v1.0	Endogenous	80335	WDR82	FALSE
ZBTB46	Hs_R_NGS_WTA_v1.0	Endogenous	140685	ZBTB46	FALSE
PNPLA3	Hs_R_NGS_WTA_v1.0	Endogenous	80339	PNPLA3	FALSE
BPIFB2	Hs_R_NGS_WTA_v1.0	Endogenous	80341	BPIFB2	FALSE
TRAF3IP3	Hs_R_NGS_WTA_v1.0	Endogenous	80342	TRAF3IP3	FALSE
ZSCAN16	Hs_R_NGS_WTA_v1.0	Endogenous	80345	ZSCAN16	FALSE
REEP4	Hs_R_NGS_WTA_v1.0	Endogenous	80346	REEP4	FALSE
WDR61	Hs_R_NGS_WTA_v1.0	Endogenous	80349	WDR61	FALSE
TNKS2	Hs_R_NGS_WTA_v1.0	Endogenous	80351	TNKS2	FALSE
SOST	Hs_R_NGS_WTA_v1.0	Endogenous	50964	SOST	FALSE
PDCD1LG2	Hs_R_NGS_WTA_v1.0	Endogenous	80380	PDCD1LG2	FALSE
UBXN6	Hs_R_NGS_WTA_v1.0	Endogenous	80700	UBXN6	FALSE
SLC19A3	Hs_R_NGS_WTA_v1.0	Endogenous	80704	SLC19A3	FALSE
PBX4	Hs_R_NGS_WTA_v1.0	Endogenous	80714	PBX4	FALSE
TTYH3	Hs_R_NGS_WTA_v1.0	Endogenous	80727	TTYH3	FALSE
ARHGAP39	Hs_R_NGS_WTA_v1.0	Endogenous	80728	ARHGAP39	FALSE
EHMT2	Hs_R_NGS_WTA_v1.0	Endogenous	10919	EHMT2	FALSE
MPIG6B	Hs_R_NGS_WTA_v1.0	Endogenous	80739	MPIG6B	FALSE
LY6G6C	Hs_R_NGS_WTA_v1.0	Endogenous	80740	LY6G6C	FALSE
LY6G5C	Hs_R_NGS_WTA_v1.0	Endogenous	80741	LY6G5C	FALSE
PRR3	Hs_R_NGS_WTA_v1.0	Endogenous	80742	PRR3	FALSE
TMEM121	Hs_R_NGS_WTA_v1.0	Endogenous	80757	TMEM121	FALSE
ITIH5	Hs_R_NGS_WTA_v1.0	Endogenous	80760	ITIH5	FALSE
UPK3B	Hs_R_NGS_WTA_v1.0	Endogenous	105375355	UPK3B	FALSE
NDFIP1	Hs_R_NGS_WTA_v1.0	Endogenous	80762	NDFIP1	FALSE
STARD5	Hs_R_NGS_WTA_v1.0	Endogenous	80765	STARD5	FALSE
LIMD2	Hs_R_NGS_WTA_v1.0	Endogenous	80774	LIMD2	FALSE
TMEM177	Hs_R_NGS_WTA_v1.0	Endogenous	80775	TMEM177	FALSE
B9D2	Hs_R_NGS_WTA_v1.0	Endogenous	80776	B9D2	FALSE
CYB5B	Hs_R_NGS_WTA_v1.0	Endogenous	80777	CYB5B	FALSE
ZNF34	Hs_R_NGS_WTA_v1.0	Endogenous	80778	ZNF34	FALSE
WDR59	Hs_R_NGS_WTA_v1.0	Endogenous	79726	WDR59	FALSE
CPEB1	Hs_R_NGS_WTA_v1.0	Endogenous	64506	CPEB1	FALSE
ZFP2	Hs_R_NGS_WTA_v1.0	Endogenous	80108	ZFP2	FALSE
CYP2S1	Hs_R_NGS_WTA_v1.0	Endogenous	29785	CYP2S1	FALSE
KLHL15	Hs_R_NGS_WTA_v1.0	Endogenous	80311	KLHL15	FALSE
CPEB4	Hs_R_NGS_WTA_v1.0	Endogenous	80315	CPEB4	FALSE
INTS5	Hs_R_NGS_WTA_v1.0	Endogenous	80789	INTS5	FALSE
HID1	Hs_R_NGS_WTA_v1.0	Endogenous	283987	HID1	FALSE
ASXL3	Hs_R_NGS_WTA_v1.0	Endogenous	80816	ASXL3	FALSE
EEPD1	Hs_R_NGS_WTA_v1.0	Endogenous	80820	EEPD1	FALSE
DDHD1	Hs_R_NGS_WTA_v1.0	Endogenous	80821	DDHD1	FALSE
BHLHB9	Hs_R_NGS_WTA_v1.0	Endogenous	100528062, 80823	BHLHB9, ARMCX5-GPRASP2	FALSE
DUSP16	Hs_R_NGS_WTA_v1.0	Endogenous	80824	DUSP16	FALSE
APOL5	Hs_R_NGS_WTA_v1.0	Endogenous	80831	APOL5	FALSE
APOL4	Hs_R_NGS_WTA_v1.0	Endogenous	80832	APOL4	FALSE
SH3BP5L	Hs_R_NGS_WTA_v1.0	Endogenous	80851	SH3BP5L	FALSE
LNPK	Hs_R_NGS_WTA_v1.0	Endogenous	80856	LNPK	FALSE
PRRT1	Hs_R_NGS_WTA_v1.0	Endogenous	80863	PRRT1	FALSE
DDX11	Hs_R_NGS_WTA_v1.0	Endogenous	1663	DDX11	FALSE
MAP2K2	Hs_R_NGS_WTA_v1.0	Endogenous	407835, 5605	MAP2K2, LOC407835	FALSE
SMCP	Hs_R_NGS_WTA_v1.0	Endogenous	4184	SMCP	FALSE
PTER	Hs_R_NGS_WTA_v1.0	Endogenous	9317	PTER	FALSE
RAI1	Hs_R_NGS_WTA_v1.0	Endogenous	10743	RAI1	FALSE
SERPINB1	Hs_R_NGS_WTA_v1.0	Endogenous	1992	SERPINB1	FALSE
PTPRO	Hs_R_NGS_WTA_v1.0	Endogenous	5800	PTPRO	FALSE
WNT3	Hs_R_NGS_WTA_v1.0	Endogenous	7473	WNT3	FALSE
TMX1	Hs_R_NGS_WTA_v1.0	Endogenous	81542	TMX1	FALSE
OSBP2	Hs_R_NGS_WTA_v1.0	Endogenous	23762	OSBP2	FALSE
NRBF2	Hs_R_NGS_WTA_v1.0	Endogenous	29982	NRBF2	FALSE
S1PR5	Hs_R_NGS_WTA_v1.0	Endogenous	53637	S1PR5	FALSE
WNT4	Hs_R_NGS_WTA_v1.0	Endogenous	54361	WNT4	FALSE
BHLHE41	Hs_R_NGS_WTA_v1.0	Endogenous	79365	BHLHE41	FALSE
HMGN5	Hs_R_NGS_WTA_v1.0	Endogenous	79366	HMGN5	FALSE
AKNA	Hs_R_NGS_WTA_v1.0	Endogenous	80709	AKNA	FALSE
ILKAP	Hs_R_NGS_WTA_v1.0	Endogenous	80895	ILKAP	FALSE
TMPRSS5	Hs_R_NGS_WTA_v1.0	Endogenous	80975	TMPRSS5	FALSE
GJA9	Hs_R_NGS_WTA_v1.0	Endogenous	81025, 100527950	GJA9, GJA9-MYCBP	FALSE
TUBB1	Hs_R_NGS_WTA_v1.0	Endogenous	81027	TUBB1	FALSE
OR51E2	Hs_R_NGS_WTA_v1.0	Endogenous	81285	OR51E2	FALSE
SLC2A10	Hs_R_NGS_WTA_v1.0	Endogenous	81031	SLC2A10	FALSE
KCNH6	Hs_R_NGS_WTA_v1.0	Endogenous	81033	KCNH6	FALSE
SLC25A32	Hs_R_NGS_WTA_v1.0	Endogenous	81034	SLC25A32	FALSE
CLPTM1L	Hs_R_NGS_WTA_v1.0	Endogenous	81037	CLPTM1L	FALSE
PTDSS2	Hs_R_NGS_WTA_v1.0	Endogenous	81490	PTDSS2	FALSE
GPR63	Hs_R_NGS_WTA_v1.0	Endogenous	81491	GPR63	FALSE
RSPH6A	Hs_R_NGS_WTA_v1.0	Endogenous	81492	RSPH6A	FALSE
SYNC	Hs_R_NGS_WTA_v1.0	Endogenous	81493	SYNC	FALSE
CFHR5	Hs_R_NGS_WTA_v1.0	Endogenous	81494	CFHR5	FALSE
HM13	Hs_R_NGS_WTA_v1.0	Endogenous	81502	HM13	FALSE
ITFG1	Hs_R_NGS_WTA_v1.0	Endogenous	81533	ITFG1	FALSE
SGPP1	Hs_R_NGS_WTA_v1.0	Endogenous	81537	SGPP1	FALSE
GDPD5	Hs_R_NGS_WTA_v1.0	Endogenous	81544	GDPD5	FALSE
STMN4	Hs_R_NGS_WTA_v1.0	Endogenous	81551	STMN4	FALSE
VOPP1	Hs_R_NGS_WTA_v1.0	Endogenous	81552	VOPP1	FALSE
CYRIA	Hs_R_NGS_WTA_v1.0	Endogenous	81553	CYRIA	FALSE
FAM117A	Hs_R_NGS_WTA_v1.0	Endogenous	81558	FAM117A	FALSE
SLC2A11	Hs_R_NGS_WTA_v1.0	Endogenous	66035	SLC2A11	FALSE
NDEL1	Hs_R_NGS_WTA_v1.0	Endogenous	81565	NDEL1	FALSE
CSRNP2	Hs_R_NGS_WTA_v1.0	Endogenous	81566	CSRNP2	FALSE
TXNDC5	Hs_R_NGS_WTA_v1.0	Endogenous	100526836, 81567	BLOC1S5-TXNDC5, TXNDC5	FALSE
MRPS26	Hs_R_NGS_WTA_v1.0	Endogenous	64949	MRPS26	FALSE
PDRG1	Hs_R_NGS_WTA_v1.0	Endogenous	81572	PDRG1	FALSE
ANKRD13C	Hs_R_NGS_WTA_v1.0	Endogenous	81573	ANKRD13C	FALSE
APOLD1	Hs_R_NGS_WTA_v1.0	Endogenous	81575	APOLD1	FALSE
CCDC130	Hs_R_NGS_WTA_v1.0	Endogenous	81576	CCDC130	FALSE
GFOD2	Hs_R_NGS_WTA_v1.0	Endogenous	81577	GFOD2	FALSE
COL21A1	Hs_R_NGS_WTA_v1.0	Endogenous	81578	COL21A1	FALSE
PLA2G12A	Hs_R_NGS_WTA_v1.0	Endogenous	81579	PLA2G12A	FALSE
ZNF442	Hs_R_NGS_WTA_v1.0	Endogenous	79973	ZNF442	FALSE
OR5V1	Hs_R_NGS_WTA_v1.0	Endogenous	81696	OR5V1	FALSE
CTNNBL1	Hs_R_NGS_WTA_v1.0	Endogenous	56259	CTNNBL1	FALSE
DDX17	Hs_R_NGS_WTA_v1.0	Endogenous	10521	DDX17	FALSE
APOL2	Hs_R_NGS_WTA_v1.0	Endogenous	23780	APOL2	FALSE
OR2H1	Hs_R_NGS_WTA_v1.0	Endogenous	26716	OR2H1	FALSE
MAP4	Hs_R_NGS_WTA_v1.0	Endogenous	4134	MAP4	FALSE
LRRC3	Hs_R_NGS_WTA_v1.0	Endogenous	81543	LRRC3	FALSE
ZNF696	Hs_R_NGS_WTA_v1.0	Endogenous	79943	ZNF696	FALSE
OR7A17	Hs_R_NGS_WTA_v1.0	Endogenous	26333	OR7A17	FALSE
OR2W1	Hs_R_NGS_WTA_v1.0	Endogenous	26692	OR2W1	FALSE
OR2T1	Hs_R_NGS_WTA_v1.0	Endogenous	26696	OR2T1	FALSE
OR2J2	Hs_R_NGS_WTA_v1.0	Endogenous	26707	OR2J2	FALSE
STK33	Hs_R_NGS_WTA_v1.0	Endogenous	65975	STK33	FALSE
CPLANE2	Hs_R_NGS_WTA_v1.0	Endogenous	79363	CPLANE2	FALSE
OR2A4	Hs_R_NGS_WTA_v1.0	Endogenous	107987545, 79541	LOC107987545, OR2A4	FALSE
TRIM8	Hs_R_NGS_WTA_v1.0	Endogenous	81603	TRIM8	FALSE
URM1	Hs_R_NGS_WTA_v1.0	Endogenous	81605	URM1	FALSE
LBH	Hs_R_NGS_WTA_v1.0	Endogenous	81606	LBH	FALSE
NECTIN4	Hs_R_NGS_WTA_v1.0	Endogenous	81607	NECTIN4	FALSE
SNX27	Hs_R_NGS_WTA_v1.0	Endogenous	81609	SNX27	FALSE
TMEM163	Hs_R_NGS_WTA_v1.0	Endogenous	81615	TMEM163	FALSE
CAB39L	Hs_R_NGS_WTA_v1.0	Endogenous	81617	CAB39L	FALSE
CDT1	Hs_R_NGS_WTA_v1.0	Endogenous	81620	CDT1	FALSE
UNC93B1	Hs_R_NGS_WTA_v1.0	Endogenous	81622	UNC93B1	FALSE
DEFB126	Hs_R_NGS_WTA_v1.0	Endogenous	81623	DEFB126	FALSE
SHCBP1L	Hs_R_NGS_WTA_v1.0	Endogenous	81626	SHCBP1L	FALSE
TRMT1L	Hs_R_NGS_WTA_v1.0	Endogenous	81627	TRMT1L	FALSE
TSC22D4	Hs_R_NGS_WTA_v1.0	Endogenous	81628	TSC22D4	FALSE
VMP1	Hs_R_NGS_WTA_v1.0	Endogenous	81671	VMP1	FALSE
C6orf62	Hs_R_NGS_WTA_v1.0	Endogenous	81688	C6orf62	FALSE
ISCA1	Hs_R_NGS_WTA_v1.0	Endogenous	81689	ISCA1	FALSE
AMN	Hs_R_NGS_WTA_v1.0	Endogenous	81693	AMN	FALSE
C1QTNF3	Hs_R_NGS_WTA_v1.0	Endogenous	114899, 100534612	C1QTNF3-AMACR, C1QTNF3	FALSE
OR14J1	Hs_R_NGS_WTA_v1.0	Endogenous	442191	OR14J1	FALSE
PHACTR1	Hs_R_NGS_WTA_v1.0	Endogenous	221692	PHACTR1	FALSE
PPP1R14C	Hs_R_NGS_WTA_v1.0	Endogenous	81706	PPP1R14C	FALSE
NUAK2	Hs_R_NGS_WTA_v1.0	Endogenous	81788	NUAK2	FALSE
ADAMTS12	Hs_R_NGS_WTA_v1.0	Endogenous	81792	ADAMTS12	FALSE
TLR10	Hs_R_NGS_WTA_v1.0	Endogenous	81793	TLR10	FALSE
ADAMTS10	Hs_R_NGS_WTA_v1.0	Endogenous	81794	ADAMTS10	FALSE
SLCO5A1	Hs_R_NGS_WTA_v1.0	Endogenous	81796	SLCO5A1	FALSE
OR12D3	Hs_R_NGS_WTA_v1.0	Endogenous	81797	OR12D3	FALSE
SPACA1	Hs_R_NGS_WTA_v1.0	Endogenous	81833	SPACA1	FALSE
TRIM56	Hs_R_NGS_WTA_v1.0	Endogenous	81844	TRIM56	FALSE
SBF2	Hs_R_NGS_WTA_v1.0	Endogenous	81846	SBF2	FALSE
RNF146	Hs_R_NGS_WTA_v1.0	Endogenous	81847	RNF146	FALSE
ST6GALNAC5	Hs_R_NGS_WTA_v1.0	Endogenous	81849	ST6GALNAC5	FALSE
KRTAP1-3	Hs_R_NGS_WTA_v1.0	Endogenous	81850	KRTAP1-3	FALSE
KRTAP1-1	Hs_R_NGS_WTA_v1.0	Endogenous	81851	KRTAP1-1	FALSE
MED25	Hs_R_NGS_WTA_v1.0	Endogenous	81857	MED25	FALSE
RAB1B	Hs_R_NGS_WTA_v1.0	Endogenous	81876	RAB1B	FALSE
HNRNPA1	Hs_R_NGS_WTA_v1.0	Endogenous	3178, 728643, 664709, 144983	HNRNPA1, HNRNPA1P33, HNRNPA1P10, HNRNPA1L2	FALSE
CCR9	Hs_R_NGS_WTA_v1.0	Endogenous	10803	CCR9	FALSE
FAHD1	Hs_R_NGS_WTA_v1.0	Endogenous	81889	FAHD1	FALSE
QTRT1	Hs_R_NGS_WTA_v1.0	Endogenous	81890	QTRT1	FALSE
SLIRP	Hs_R_NGS_WTA_v1.0	Endogenous	81892	SLIRP	FALSE
SLC25A28	Hs_R_NGS_WTA_v1.0	Endogenous	81894	SLC25A28	FALSE
CABLES2	Hs_R_NGS_WTA_v1.0	Endogenous	81928	CABLES2	FALSE
KIF18A	Hs_R_NGS_WTA_v1.0	Endogenous	81930	KIF18A	FALSE
ZNF93	Hs_R_NGS_WTA_v1.0	Endogenous	81931	ZNF93	FALSE
HDHD3	Hs_R_NGS_WTA_v1.0	Endogenous	81932	HDHD3	FALSE
PITPNM3	Hs_R_NGS_WTA_v1.0	Endogenous	83394	PITPNM3	FALSE
NECAB3	Hs_R_NGS_WTA_v1.0	Endogenous	63941	NECAB3	FALSE
TEX13B	Hs_R_NGS_WTA_v1.0	Endogenous	56156	TEX13B	FALSE
TEX12	Hs_R_NGS_WTA_v1.0	Endogenous	56158	TEX12	FALSE
ETNPPL	Hs_R_NGS_WTA_v1.0	Endogenous	64850	ETNPPL	FALSE
MRPS15	Hs_R_NGS_WTA_v1.0	Endogenous	64960	MRPS15	FALSE
FCRL4	Hs_R_NGS_WTA_v1.0	Endogenous	83417	FCRL4	FALSE
TCF7L1	Hs_R_NGS_WTA_v1.0	Endogenous	83439	TCF7L1	FALSE
SH3BGRL3	Hs_R_NGS_WTA_v1.0	Endogenous	83442	SH3BGRL3	FALSE
SF3B5	Hs_R_NGS_WTA_v1.0	Endogenous	83443	SF3B5	FALSE
INO80B	Hs_R_NGS_WTA_v1.0	Endogenous	83444, 100532735	INO80B-WBP1, INO80B	FALSE
CCDC70	Hs_R_NGS_WTA_v1.0	Endogenous	83446	CCDC70	FALSE
SLC25A31	Hs_R_NGS_WTA_v1.0	Endogenous	83447	SLC25A31	FALSE
PMFBP1	Hs_R_NGS_WTA_v1.0	Endogenous	83449	PMFBP1	FALSE
RNF208	Hs_R_NGS_WTA_v1.0	Endogenous	727800	RNF208	FALSE
EMC6	Hs_R_NGS_WTA_v1.0	Endogenous	83460	EMC6	FALSE
GLT8D2	Hs_R_NGS_WTA_v1.0	Endogenous	83468	GLT8D2	FALSE
KATNAL2	Hs_R_NGS_WTA_v1.0	Endogenous	83473	KATNAL2	FALSE
PUS3	Hs_R_NGS_WTA_v1.0	Endogenous	83480	PUS3	FALSE
PLVAP	Hs_R_NGS_WTA_v1.0	Endogenous	83483	PLVAP	FALSE
CPVL	Hs_R_NGS_WTA_v1.0	Endogenous	54504	CPVL	FALSE
ALPG	Hs_R_NGS_WTA_v1.0	Endogenous	251	ALPG	FALSE
HUWE1	Hs_R_NGS_WTA_v1.0	Endogenous	10075	HUWE1	FALSE
CCR6	Hs_R_NGS_WTA_v1.0	Endogenous	1235	CCR6	FALSE
GABARAPL1	Hs_R_NGS_WTA_v1.0	Endogenous	23766, 23710	GABARAPL1, GABARAPL3	FALSE
CECR2	Hs_R_NGS_WTA_v1.0	Endogenous	27443	CECR2	FALSE
STK31	Hs_R_NGS_WTA_v1.0	Endogenous	56164	STK31	FALSE
GSDMC	Hs_R_NGS_WTA_v1.0	Endogenous	56169	GSDMC	FALSE
MARK4	Hs_R_NGS_WTA_v1.0	Endogenous	57787	MARK4	FALSE
ANO3	Hs_R_NGS_WTA_v1.0	Endogenous	63982	ANO3	FALSE
MRPL9	Hs_R_NGS_WTA_v1.0	Endogenous	65005	MRPL9	FALSE
CHST9	Hs_R_NGS_WTA_v1.0	Endogenous	83539	CHST9	FALSE
NUF2	Hs_R_NGS_WTA_v1.0	Endogenous	83540	NUF2	FALSE
FAM110A	Hs_R_NGS_WTA_v1.0	Endogenous	83541	FAM110A	FALSE
AIF1L	Hs_R_NGS_WTA_v1.0	Endogenous	83543	AIF1L	FALSE
UCK1	Hs_R_NGS_WTA_v1.0	Endogenous	83549	UCK1	FALSE
THAP2	Hs_R_NGS_WTA_v1.0	Endogenous	83591	THAP2	FALSE
NUDT12	Hs_R_NGS_WTA_v1.0	Endogenous	83594	NUDT12	FALSE
SOX7	Hs_R_NGS_WTA_v1.0	Endogenous	83595	SOX7	FALSE
RTP3	Hs_R_NGS_WTA_v1.0	Endogenous	83597	RTP3	FALSE
TMEM47	Hs_R_NGS_WTA_v1.0	Endogenous	83604	TMEM47	FALSE
AMMECR1L	Hs_R_NGS_WTA_v1.0	Endogenous	83607	AMMECR1L	FALSE
C19orf12	Hs_R_NGS_WTA_v1.0	Endogenous	83636	C19orf12	FALSE
ZMIZ2	Hs_R_NGS_WTA_v1.0	Endogenous	83637	ZMIZ2	FALSE
TEX101	Hs_R_NGS_WTA_v1.0	Endogenous	83639	TEX101	FALSE
RAMAC	Hs_R_NGS_WTA_v1.0	Endogenous	83640	RAMAC	FALSE
FAM107B	Hs_R_NGS_WTA_v1.0	Endogenous	83641	FAM107B	FALSE
CCDC3	Hs_R_NGS_WTA_v1.0	Endogenous	83643	CCDC3	FALSE
MS4A8	Hs_R_NGS_WTA_v1.0	Endogenous	83661	MS4A8	FALSE
SESN2	Hs_R_NGS_WTA_v1.0	Endogenous	83667	SESN2	FALSE
KCNK17	Hs_R_NGS_WTA_v1.0	Endogenous	89822	KCNK17	FALSE
RPS6KL1	Hs_R_NGS_WTA_v1.0	Endogenous	83694	RPS6KL1	FALSE
SLC4A9	Hs_R_NGS_WTA_v1.0	Endogenous	83697	SLC4A9	FALSE
CALN1	Hs_R_NGS_WTA_v1.0	Endogenous	83698	CALN1	FALSE
SH3BGRL2	Hs_R_NGS_WTA_v1.0	Endogenous	83699	SH3BGRL2	FALSE
FERMT3	Hs_R_NGS_WTA_v1.0	Endogenous	83706	FERMT3	FALSE
NRIP2	Hs_R_NGS_WTA_v1.0	Endogenous	83714	NRIP2	FALSE
CRISPLD2	Hs_R_NGS_WTA_v1.0	Endogenous	83716	CRISPLD2	FALSE
TLCD3B	Hs_R_NGS_WTA_v1.0	Endogenous	83723	TLCD3B	FALSE
INHBE	Hs_R_NGS_WTA_v1.0	Endogenous	83729	INHBE	FALSE
SLC25A18	Hs_R_NGS_WTA_v1.0	Endogenous	83733	SLC25A18	FALSE
MARVELD1	Hs_R_NGS_WTA_v1.0	Endogenous	83742	MARVELD1	FALSE
L3MBTL2	Hs_R_NGS_WTA_v1.0	Endogenous	83746	L3MBTL2	FALSE
LONP2	Hs_R_NGS_WTA_v1.0	Endogenous	83752	LONP2	FALSE
RBM4B	Hs_R_NGS_WTA_v1.0	Endogenous	83759	RBM4B	FALSE
GNGT2	Hs_R_NGS_WTA_v1.0	Endogenous	2793	GNGT2	FALSE
MAP2	Hs_R_NGS_WTA_v1.0	Endogenous	4133	MAP2	FALSE
NBR1	Hs_R_NGS_WTA_v1.0	Endogenous	4077	NBR1	FALSE
FZD8	Hs_R_NGS_WTA_v1.0	Endogenous	8325	FZD8	FALSE
BBS2	Hs_R_NGS_WTA_v1.0	Endogenous	583	BBS2	FALSE
KCNA7	Hs_R_NGS_WTA_v1.0	Endogenous	3743	KCNA7	FALSE
CDH20	Hs_R_NGS_WTA_v1.0	Endogenous	28316	CDH20	FALSE
FTHL17	Hs_R_NGS_WTA_v1.0	Endogenous	53940	FTHL17	FALSE
CACNG8	Hs_R_NGS_WTA_v1.0	Endogenous	59283	CACNG8	FALSE
CACNG7	Hs_R_NGS_WTA_v1.0	Endogenous	59284	CACNG7	FALSE
TEKT3	Hs_R_NGS_WTA_v1.0	Endogenous	64518	TEKT3	FALSE
GORASP1	Hs_R_NGS_WTA_v1.0	Endogenous	64689	GORASP1	FALSE
AGXT2	Hs_R_NGS_WTA_v1.0	Endogenous	64902	AGXT2	FALSE
MRPS5	Hs_R_NGS_WTA_v1.0	Endogenous	64969	MRPS5	FALSE
MRPL32	Hs_R_NGS_WTA_v1.0	Endogenous	64983	MRPL32	FALSE
FRMD8	Hs_R_NGS_WTA_v1.0	Endogenous	83786	FRMD8	FALSE
USP26	Hs_R_NGS_WTA_v1.0	Endogenous	83844	USP26	FALSE
C1QTNF2	Hs_R_NGS_WTA_v1.0	Endogenous	114898	C1QTNF2	FALSE
C1QTNF6	Hs_R_NGS_WTA_v1.0	Endogenous	114904	C1QTNF6	FALSE
SYT15	Hs_R_NGS_WTA_v1.0	Endogenous	102724488, 83849	LOC102724488, SYT15	FALSE
ESYT3	Hs_R_NGS_WTA_v1.0	Endogenous	83850	ESYT3	FALSE
SYT16	Hs_R_NGS_WTA_v1.0	Endogenous	83851	SYT16	FALSE
SETDB2	Hs_R_NGS_WTA_v1.0	Endogenous	107303344, 83852	SETDB2-PHF11, SETDB2	FALSE
ROPN1L	Hs_R_NGS_WTA_v1.0	Endogenous	83853	ROPN1L	FALSE
ANGPTL6	Hs_R_NGS_WTA_v1.0	Endogenous	83854	ANGPTL6	FALSE
KLF16	Hs_R_NGS_WTA_v1.0	Endogenous	83855	KLF16	FALSE
FSD1L	Hs_R_NGS_WTA_v1.0	Endogenous	83856	FSD1L	FALSE
TAF3	Hs_R_NGS_WTA_v1.0	Endogenous	83860	TAF3	FALSE
