Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B	CellType
FBXL5	-0.2143353374167662	7.18976604651401	-1.6740323999624374	0.09558136808053237	0.3595257059821678	-4.875109054116232	glomeruli
CAPZA3	0.42037698506797644	5.594728160529356	1.4355602993279903	0.15258376291638406	0.4457063718396444	-4.8751258757143265	glomeruli
NAGLU	0.30384372832426026	5.850167691529092	1.4925424723209924	0.1370259754558868	0.42644441468563465	-4.875448701236023	glomeruli
MBD2	-0.24066907482651112	7.2460657903597	-1.6821051883913751	0.09400325540930328	0.3574761642944609	-4.875626397935314	glomeruli
NPL	0.3486430101801962	5.614912923293578	1.4466450858974962	0.1494557093815535	0.44223719494783664	-4.875994121837454	glomeruli
NOC4L	0.24852818198783788	6.6382112791816805	1.5883100041617624	0.11368879848303957	0.38983061631125515	-4.876346069750599	glomeruli
CES1	0.3251929812694965	5.650739433850418	1.4326199647055413	0.1534218671361045	0.4460755243957252	-4.876599312412443	glomeruli
PLIN4	0.3416514074556816	5.6167751615649335	1.4334393356043025	0.15318796258174988	0.4460755243957252	-4.876797574182786	glomeruli
RPA3	0.29744875039523666	6.233388480963635	1.5418316748001397	0.12458810022483688	0.40669579070789846	-4.877085087904618	glomeruli
OAF	0.33051429668147825	5.60571560139823	1.3971651486910768	0.1638071742899445	0.45903090280756365	-4.877703385678222	glomeruli
C9orf47	0.313940336229589	5.873323944297614	1.5209066792808192	0.12975562024602896	0.4150524273770904	-4.877838175653131	glomeruli
CASP4	0.25419259319904325	6.569655548988765	1.5966669006860452	0.11181177860515108	0.38688519137810956	-4.878491952662857	glomeruli
SF3B3	-0.24721622686161102	6.231371377694676	-1.5523101234837826	0.12206185240504544	0.40298744139635917	-4.878672719813213	glomeruli
PLXNA1	0.32093233251913483	5.666203863358741	1.4571541872496847	0.14653583800672385	0.4368436245886023	-4.879080315519765	glomeruli
GEMIN2	0.32734100236498515	5.796668568744114	1.4600846080748975	0.14572952988726687	0.43590651333180186	-4.879113366111648	glomeruli
ACBD3	-0.26451081369570695	6.5220867428069536	-1.591554291473297	0.11295716160366254	0.3886770365692764	-4.880181075910049	glomeruli
SLC52A3	0.3640397816328991	5.49365367836425	1.3663069217211579	0.17327291018551644	0.4703791941906765	-4.880414634561492	glomeruli
SCO2	0.30604353422292135	5.784691990603128	1.44236298773546	0.15065819744651363	0.4435077120217566	-4.880779588639601	glomeruli
NUGGC	0.4615773863854932	5.601789431736467	1.3992725596909268	0.16317533038629345	0.4584107904346529	-4.882043921265679	glomeruli
RIOK2	0.29225343699680123	5.978557472726116	1.4906119620421574	0.13753208436147354	0.4269205658268706	-4.882067290366831	glomeruli
CLOCK	0.26562572443694854	5.9056136032177555	1.4984497360395337	0.1354862920710623	0.4239412433494176	-4.882268177274378	glomeruli
GOLGA6L6	0.31181862202191685	7.210219573722407	1.6409373094386936	0.10227554452118798	0.37144609680188634	-4.882686941530636	glomeruli
TK1	0.33932300687908884	5.5789099163056965	1.415608851939022	0.1583400070707513	0.4536951448786721	-4.88270343598707	glomeruli
KPNA1	0.2839118915066341	5.866638201292355	1.4866274704126479	0.13858125998927304	0.4282802974438323	-4.882802076488415	glomeruli
WDR37	0.2972949164795802	5.678593492524337	1.4542500673826428	0.14733829572705923	0.4381697596533066	-4.882889064578583	glomeruli
LDLRAD1	0.35363189153726554	5.551819534602616	1.4057992633489653	0.16123023346605256	0.4562892938398687	-4.883180801383554	glomeruli
UBQLN1	-0.2559220666077914	6.520471670725375	-1.583735870956663	0.11472671508307698	0.39126351999959763	-4.884550788195715	glomeruli
DEFB131A	0.30253678546686125	5.925713633059112	1.4758922031705157	0.14143891821236837	0.43129639144000137	-4.885197090301209	glomeruli
TSPO	0.28181974042311625	5.748515540248046	1.4584575722198352	0.14617678701847367	0.4363475352440814	-4.885273226841501	glomeruli
PDCD6	-0.25650417510467816	6.535437026309679	-1.5987670093737842	0.11134397069776167	0.3862393405420916	-4.885275120303356	glomeruli
S100A4	-0.33755623881355734	7.278887608218972	-1.6898591176215556	0.09250735007204054	0.3548400566805093	-4.886269924104848	glomeruli
CABLES1	-0.2741993202535242	6.101039027156646	-1.5489985378883895	0.12285584703174807	0.4037406403890591	-4.8873587262495715	glomeruli
NPIPA1	-0.22541466129449408	7.615301115544881	-1.689179228424244	0.09263774116369897	0.3548400566805093	-4.887841987941949	glomeruli
PIK3CD	0.3220017519819865	6.034339328698346	1.4807545428107225	0.14013899548864356	0.429891051318482	-4.887970519019079	glomeruli
PLEKHF1	0.2552859566435668	6.47851728458855	1.5726697893653292	0.11726877772939936	0.3955503878474325	-4.887999616996805	glomeruli
IQCK	0.3023893060644613	5.907029670938327	1.4831629656640275	0.13949855238207612	0.42910781695934336	-4.888304067783144	glomeruli
JUND	0.34229457116772766	7.164385232890227	1.6411039486527836	0.1022409206432627	0.37144609680188634	-4.888955492729515	glomeruli
RBM33	0.2769557384466267	6.130061093053777	1.5372202468666334	0.12571280076366861	0.4086716013237096	-4.88957915070227	glomeruli
EIF4H	-0.25195897059660577	7.255107685515999	-1.654906946711885	0.09940542904268283	0.36684208426257403	-4.8903148908534995	glomeruli
ARPC5	-0.23339626505537667	7.025848001725174	-1.6537621846990505	0.09963816409408992	0.3671624313140851	-4.890859632495701	glomeruli
MMD	0.32290860116086695	5.6647162563523725	1.4285904643971037	0.1545761437874618	0.4482618767786775	-4.891060699249146	glomeruli
SOX7	0.27571123975850476	6.197859485184712	1.5605416063609925	0.12010574602346848	0.39956083187359986	-4.892016946507805	glomeruli
APC2	0.3237588587872124	5.628658580333858	1.413100179564602	0.15907535742181256	0.454526025926902	-4.892425015827063	glomeruli
BTBD1	-0.26038085653355036	6.687838875122636	-1.610916584686135	0.10866805861521453	0.3830330256764495	-4.892923126396729	glomeruli
CRISPLD2	0.3363935439969516	5.568609641603861	1.4348371408214342	0.15278956381766978	0.44591785388928773	-4.893442278505708	glomeruli
PPBP	0.34377563281736273	5.773712466138251	1.4792221644753796	0.14054766673902572	0.43030754623246786	-4.893533695605783	glomeruli
IL13	0.36134107063431414	5.491867668218118	1.3961162493994148	0.164122346452789	0.45959756778234234	-4.893783245851847	glomeruli
SUGP1	0.28940443467368737	5.862091170135565	1.4462921060105753	0.1495545525533872	0.44239913068004927	-4.894287297146072	glomeruli
GPN1	0.29294120101003823	6.024511187835737	1.4993936174250084	0.13524152833577155	0.42367098637692235	-4.894738367953389	glomeruli
SFMBT1	0.3206248896584359	5.509454104430515	1.364297584966734	0.17390326232193223	0.471070209228616	-4.894814643708063	glomeruli
LIMD2	0.28052593612706545	6.294988707715251	1.5485198164683622	0.12297096189967012	0.4038776789103265	-4.895389752767252	glomeruli
NBR1	-0.21413809997036584	6.964369196091389	-1.6263339089773798	0.10534647245653748	0.37756055246395925	-4.896198504719715	glomeruli
FGFR3	0.32250544527463226	5.626720857023545	1.4159854804218606	0.15822983261469528	0.4536951448786721	-4.896805225702238	glomeruli
PGRMC2	-0.24026493370974922	7.822397433568511	-1.715461883239075	0.08770423923074	0.3492843967457747	-4.896813448279109	glomeruli
LRRC3	0.3120952091340084	5.591683148943236	1.4196106501312515	0.15717235570266586	0.45259937504426756	-4.896961661850436	glomeruli
CHST1	0.3221211308257972	5.914050013092604	1.4895969551311106	0.1377987634612599	0.4271548686211791	-4.8971136947870235	glomeruli
OR5F1	0.3784629325231208	5.531763533654022	1.3838265161939582	0.16784949883239036	0.4630880091654985	-4.89742827034929	glomeruli
TMEM143	0.296213283170281	5.665449189542754	1.432058719835283	0.15358224260817155	0.4462830277817283	-4.897693725477505	glomeruli
LENG8	-0.21174961315665802	8.420306898276667	-1.7629181705246357	0.0793379403780932	0.3355747009506248	-4.897703461022855	glomeruli
CD300LG	0.33176111864843844	5.51489967560021	1.4051908357342608	0.16141080914959918	0.4564354135674844	-4.898044452535644	glomeruli
ZNF585A	0.32498847937097525	5.796828907349058	1.4600172756172847	0.1457480180083266	0.43590651333180186	-4.898599601356448	glomeruli
ARHGAP29	-0.226608029787284	7.2200168796813395	-1.667308751499351	0.09691198758166165	0.36123014435788553	-4.898612197080055	glomeruli
MED30	0.2746476359056916	6.013935462499821	1.5044005759821906	0.13394889144778138	0.4214675941969968	-4.899117097210437	glomeruli
HBB	0.9036030278337502	7.340943884882503	1.6968772742211653	0.09117004269530052	0.3537794377101318	-4.900021391622982	glomeruli
HMGB2	0.24495155485350767	6.681913883483286	1.5944486277665617	0.11230760232588977	0.3878874933776357	-4.900082787714463	glomeruli
CECR2	0.344472084823828	5.719189653216118	1.457576995540537	0.14641929018876085	0.43673189827867154	-4.900201468152964	glomeruli
MED22	0.2726715229806029	5.9072658052698115	1.4836556763868012	0.13936781167713352	0.42896881998106046	-4.900377307718774	glomeruli
STAC2	0.3641231017655842	5.44552578208306	1.3476744495816237	0.17918444390113825	0.4768740985776577	-4.900465793261351	glomeruli
BAIAP2	0.322132082175311	5.776690668890979	1.4685587197026113	0.14341711247255257	0.43375384506627196	-4.901263962535808	glomeruli
DTX4	0.3027370208934078	5.95034845153801	1.4939292138119864	0.13666331651511185	0.4258731317630645	-4.901733039063135	glomeruli
SPIN2B	0.26710716218019753	6.188847152698176	1.512128689825961	0.13197265444286682	0.4184071383980615	-4.902280065923347	glomeruli
OTUD7A	0.30843212953723353	5.622162699631943	1.403389032152478	0.16194646990098752	0.4570783000751767	-4.903492897995141	glomeruli
TTC9	0.302766976799106	5.673355440786318	1.416570502942465	0.15805881296272287	0.45363874538929166	-4.903669137412507	glomeruli
CLEC18A	0.30435398532835944	6.160981625881696	1.4978529481443525	0.13564122655950228	0.42413789209188923	-4.903686443568647	glomeruli
FAM241A	-0.27150205876807393	6.1175478306056075	-1.5446730930996744	0.12389903930929463	0.4054811063830875	-4.903728003206522	glomeruli
MRPL44	0.3027254327123361	5.737350429306741	1.441386954587703	0.15093332111986643	0.4435077120217566	-4.903976871974197	glomeruli
WDR7	0.28062901452449696	5.828619019393313	1.4687599707466514	0.14336254161837567	0.43375384506627196	-4.904513399834099	glomeruli
CLIP1	-0.2627627708449243	6.932632832220734	-1.6236207965750176	0.10592504407930217	0.3785517968735717	-4.904522545419395	glomeruli
PACC1	0.3213649540975001	5.5048492725549005	1.387094194126895	0.16685230720555097	0.4616983820798193	-4.904657461192251	glomeruli
THOC6	0.2884559592389627	5.706326694317375	1.4202643103822712	0.15698225564832075	0.45259937504426756	-4.9050179125693365	glomeruli
ALG1L	0.27703885543608264	6.068648549335542	1.4582028072685163	0.14624691523288366	0.4363475352440814	-4.905164122311684	glomeruli
PHLDB3	0.3328234549387737	5.562227519224619	1.4046664894378709	0.16156655362486594	0.4565435452102312	-4.905650256105293	glomeruli
LRIF1	0.3087102893352261	5.742735201200275	1.4615285680258312	0.1453334828825595	0.4356200079820992	-4.905890975162341	glomeruli
SP2	0.2707544347396784	5.9602946443889655	1.4949169319663884	0.13640546479057547	0.42533395550991626	-4.906026903622908	glomeruli
PLK5	0.2967128312293073	5.675815988503403	1.4075657975782936	0.16070681313783858	0.4558890868871981	-4.906507191527742	glomeruli
RAB11FIP5	0.26510971598978406	6.267650651123585	1.5148375009925406	0.13128536586078	0.4171247011468777	-4.906571367388455	glomeruli
MDH2	-0.2883427311143238	7.079688450100935	-1.6078966029364437	0.10932836924402	0.3839572239297282	-4.906941191102737	glomeruli
DEPDC5	0.32018717330618324	5.670005078074524	1.418171472477557	0.15759152227177053	0.45294576822622956	-4.906951013574066	glomeruli
PRF1	0.36219719647592297	5.4747957608902595	1.3681331942404267	0.1727014806510702	0.46967007753130147	-4.907387781766785	glomeruli
SLC22A2	0.41160552252210414	5.663170610238652	1.3526739189834438	0.17758363184754802	0.47617864559140866	-4.907724436594166	glomeruli
BTRC	-0.27093862088535114	5.786319084009372	-1.4598481992594106	0.14579445090230733	0.43590651333180186	-4.907789882312278	glomeruli
ATR	0.28844437058691624	5.970397465470463	1.4818281099169612	0.13985323379739947	0.4294085206737054	-4.9077950357964415	glomeruli
FSCN1	0.2663521850578756	6.3592778972779644	1.5534915472792008	0.121779570596197	0.40250676794286866	-4.908090895273793	glomeruli
PGLYRP4	0.306260180126966	5.758020728951475	1.4366701367087202	0.1522683318240554	0.4454508224356703	-4.908653477792701	glomeruli
NMI	0.3036145658304973	5.862590398741435	1.4598468587848306	0.14579481907806774	0.43590651333180186	-4.908769150628734	glomeruli
CTSC	0.2974352668257559	6.121658146997738	1.4677434168556833	0.1436383526461918	0.43375384506627196	-4.9088860487265675	glomeruli
RPL18	0.21816548069846048	8.896214987876542	1.7688842496582702	0.07833399208913117	0.33459902669896285	-4.9093722095812335	glomeruli
PCDH10	0.3217325484851043	5.583050205063713	1.388922530500918	0.16629631672208603	0.4613010857611251	-4.909648115160217	glomeruli
MFNG	0.32345938302911387	5.6489091474877355	1.4452274725099359	0.14985298069726147	0.4430731032531013	-4.909860787755481	glomeruli
SRRM2	-0.20810390656486857	8.275484267068073	-1.7314299761866747	0.08481256557932224	0.34360961662863204	-4.910519940378337	glomeruli
KRT72	0.31324128402564155	5.628269437378415	1.4335079752774993	0.15316838052478157	0.4460755243957252	-4.910819881297945	glomeruli
CKAP4	-0.22985709396230697	6.647877827532388	-1.606702654374357	0.10959030230829839	0.3839572239297282	-4.911261258717355	glomeruli
ERG28	-0.27876793887695905	6.13886290893637	-1.5053649643109046	0.13370102605843173	0.4212233394011792	-4.911489491666595	glomeruli
GIPR	0.3518905707269664	5.598692107386351	1.3891041541537104	0.16624116232000474	0.4613010857611251	-4.9115120960498535	glomeruli
CAPN3	0.3499095022783182	5.7364299895063295	1.4252477429116117	0.15553871985554318	0.45040204525307165	-4.912033152965323	glomeruli
UGT2B15	0.4250257136181378	5.549214818668418	1.361002462563281	0.17494071191881896	0.4723336975764804	-4.9120618814467445	glomeruli
FEM1B	-0.24906753363849116	6.483785673153623	-1.575873283448967	0.11652834424326745	0.39419617365705956	-4.912277735719929	glomeruli
ASH1L	-0.23258187352090257	6.463320475714474	-1.5608568454102867	0.12003132781998721	0.39956083187359986	-4.9130655074885246	glomeruli
DDX19B	0.27944732226939173	6.00718214230161	1.48642196265342	0.1386355411392111	0.4282802974438323	-4.9131261672107165	glomeruli
LGALS8	-0.27375705142542345	6.312860730838079	-1.5880572774835833	0.11374594967358721	0.38983061631125515	-4.913674380824634	glomeruli
PRMT2	-0.24361145888817715	6.838359612879449	-1.6144505482650537	0.10789940585520034	0.3821376426817312	-4.914398552478645	glomeruli
RAD9A	0.27957223013814225	5.933911427239962	1.4526298230165806	0.1477874646621293	0.4393752432943471	-4.914667330441418	glomeruli
PPP1R9A	0.30176440917819036	5.664884496255844	1.3892965850956986	0.16618274113858225	0.4613010857611251	-4.9147144701338235	glomeruli
LRP3	0.2968289513894113	5.691689675528799	1.4057207592353467	0.16125352412305427	0.4562892938398687	-4.915015642762214	glomeruli
GIMAP2	0.31311210279610957	5.828323072546723	1.4824834226257262	0.1396790249596324	0.42913641614436077	-4.915046452749925	glomeruli
KIAA2013	-0.22013883895200922	7.1217856947100415	-1.6377583739181645	0.10293785681797626	0.3726573386897711	-4.9151435625818785	glomeruli
SLC44A3	0.3430823136229477	5.428706047728192	1.3187366844152677	0.18866303484618424	0.48672813440687285	-4.915226494331651	glomeruli
HMGCLL1	0.31779960545601893	5.933198207390715	1.4663412581458557	0.1440194580801627	0.4340929142253897	-4.915552613833544	glomeruli
COPS9	-0.2592158493734178	6.503904419031995	-1.54953978661419	0.1227257987616247	0.4037406403890591	-4.916268288675424	glomeruli
PHF19	0.3082457282744933	5.6439972399576925	1.4188870092315562	0.1573830126802614	0.45259937504426756	-4.9164556725497075	glomeruli
RAB11B	-0.19535447090455516	7.607598409601526	-1.6767037445238693	0.09505681106582095	0.3594552801265793	-4.916759125368117	glomeruli
USH1C	0.41354481312595776	5.418695845425775	1.315721281603242	0.18967176566600127	0.4882003249739889	-4.916881313315289	glomeruli
PDGFC	0.33003935528486444	5.657183045650131	1.4207464177584581	0.1568421597841114	0.45259937504426756	-4.917138488153057	glomeruli
ANKRD12	-0.29561778488533064	6.293144345629979	-1.540980084754142	0.12479520104092344	0.4069743987116684	-4.917301820962945	glomeruli
NRCAM	0.36423452605508105	5.569894474223376	1.3492592126562981	0.1786758429651371	0.47617864559140866	-4.917637291536854	glomeruli
TIMMDC1	-0.2544772811257003	6.39073668698922	-1.5455366869447724	0.12369020714713921	0.40521574559670437	-4.917790859533123	glomeruli
TCEAL8	-0.23785285797527903	6.504303711779058	-1.5718713603021581	0.11745389890319889	0.3957304636155646	-4.917806483850066	glomeruli
FABP4	-0.3809728427349795	5.986622794247127	-1.5245494460626983	0.12884416923860706	0.41319134286048975	-4.91812830915493	glomeruli
SMARCC2	-0.22402303883953562	7.103451146000679	-1.6390883684294246	0.10266034365436438	0.3723247472571306	-4.918362417437301	glomeruli
LY6K	0.3502539942416004	5.59962632504295	1.3948816961745862	0.16449389287692098	0.46025244357415285	-4.918816485843102	glomeruli
